"","ID","LAT","LONG","LOCATION","CONDOM","BUILDAGE","FLOOR","INDIVSAPT","LOCALI","TPPROP","STATUS","HEATING","AC","PUB_DATE","CATASTINFO","APTCHAR","PHOTOSNUM","AGE","ENCLASS","CONTR","DISP","TOTPIANI","PAUTO","REVIEW","METRATURA.totalMainSurface","METRATURA.constitution","METRATURA.floor","METRATURA.surface","METRATURA.percentage","METRATURA.surfaceType","METRATURA.commercialSurface","HASMULTI","LOWRDPRICE.originalPrice","LOWRDPRICE.currentPrice","LOWRDPRICE.passedDays","LOWRDPRICE.date","NROOMS","PRICE","SQFEET","TITLE"
"71","83056861",45.4657,9.18230,"via meravigli C.A.","270",NA,"4° piano, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 2 bagni, cucina semi abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a gas","Autonomo, freddo",2020-10-23,NA,"- - porta blindata- - - esposizione esterna- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - infissi esterni in doppio vetro / legno- -","11","Engel & Völkers Milano • Centro Storico","E 118,60 kWh/m² anno","Affitto, 4+4",NA,"6 piani",NA,"Nella centralissima via Meravigli proponiamo un appartamento in locazione posto al quarto piano radicalmente e totalmente ristrutturato. L’immobile, molto luminoso, ha un ampio salone, due camere da letto, due bagni, una cucina separata e una lavanderia. Il pavimento è in massello di rovere in tutta la casa ad eccezione della cucina, dei bagni e della lavanderia. Gli infissi, a tripla camera, garantiscono adeguata insonorizzazione. L’appartamento viene offerto parzialmente arredato: cucina completa con piastre a induzione e bagni. Completano la proprietà l’aria condizionata con split e il servizio di portineria.
L'appartamento è situato in Via Meravigli, uno degli indirizzi più rinomati e ricercati della città. A due passi da Corso Magenta, Piazza Cordusio, Piazza Duomo, dalla commerciale e vivace via Dante, così come dal Castello Sforzesco, dal Parco Sempione e dal quartiere di Brera. La zona, caratterizzata da numerosi negozi, ristoranti e locali, risalta per il fascino dei vecchi palazzi e delle chiese del Medioevo che donano tutt’oggi fascino ed eleganza a tutta l’area circostante. Ottimi i collegamenti con i mezzi pubblici: metro MM1 fermate Cordusio e Cairoli, MM2-Cadorna, MM3-Duomo, bus 40-51, tram 1-2-3-19-24. Nelle vicinanze è inoltre presente la stazione delle Ferrovie Nord di Cadorna, con collegamento diretto per l’aeroporto di Malpensa. 
Che si tratti di un’elegante villa Liberty o di un appartamento moderno, affidarsi ai servizi E&V significa posizionare il proprio immobile nella fascia più esclusiva del mercato, guidati da un’azienda leader con oltre 700 filiali nel mondo e 5 shop nel pieno centro di Milano con oltre 30 Consulenti in grado di valorizzare al meglio il vostro immobile e guidarvi con professionalità e entusiasmo durante tutto il percorso, identificando i migliori acquirenti e le migliori condizioni di vendita per la vostra proprietà. Proponi oggi stesso il tuo immobile per ricevere dal nostro Team specializzato di zona un valutazione personalizzata che esalterà le caratteristiche dal tua proprietà rendendola ancora più speciale.
Engel & Völkers Milano Centro Storico, telefono: 02 944 33339
www.evmilano.com 
Seguici su Facebook: https://www.facebook.com/engelvoelkersmilan",135,0 m²,Abitazione,4,135,0 m²,100 %,Principale,135,0 m²,TRUE,NA,NA,NA,NA,"3","3200","135","Trilocale via Meravigli, Milano"
"72","81088197",45.4792,9.21780,"via sansovino 3","300","2000","1° piano, con ascensore, con accesso disabili","Appartamento","3 (2 camere da letto, 1 altro), 2 bagni, cucina semi abitabile",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a gas","Autonomo, freddo/caldo",2020-09-26,NA,"- - cancello elettrico- - - porta blindata- - - armadio a muro- - - balcone- - - impianto tv centralizzato- - - parzialmente arredato- - - cantina- - - giardino comune- - - infissi esterni in doppio vetro / metallo- - - esposizione doppia- -","20","CARTESIO INVESTIMENTI IMMOBILIARI","D 102,00 kWh/m² anno","Affitto, 4+4",NA,"5 piani","1 in garage/box","Via Sansovino, in bello stabile di recente costruzione proponiamo in locazione un ampio e luminoso appartamento di 105 mq circa, situato al primo piano con ascensore e composto da un grande soggiorno ampiamente finestrato, cucina, due camere da letto, due bagni ed un ampio balcone affacciato sul gradevole giardino interno. 
L'appartamento dispone inoltre di un'ampia cantina e di un comodo box auto di pertinenza. 
L'immobile è privo di barriere architettoniche, con ascensore che raggiunge anche i piani cantina e box. 
Tra le principali finiture e dotazioni si segnalano i pavimenti in parquet nei locali e ceramica nei servizi, la porta blindata, le finestre con doppi vetri, l'impianto di riscaldamento autonomo con caldaia a gas e l'impianto di aria condizionata, la cucina arredata e la presenza di vari armadi.
L'immobile si trova in nell'ambito di una zona residenziale servitissima e bene abitata, con tutti i principali servizi a portata di mano tra i quali alcune stazioni della metropolitana (M1 Loreto/Lima - M2 Loreto/Piola), varie linee di trasporto pubblico di superficie, scuole di tutti gli ordini (dall'asilo fino all'Università - Politecnico), negozi e supermercati, palestre (di cui una proprio di fronte a casa), sede decentrata del Comune - Anagrafe (a 30 metri da casa), ospedale con pronto soccorso (a pochi minuti), chiese e oratori, etc.. 
Il contratto di locazione sarà stipulato in regime fiscale di cedolare secca, con i conseguenti vantaggi economici per l'inquilino. 
Si affitta esclusivamente a referenziati e sono richieste idonee garanzie, che saranno valutate in funzione della documentazione presentata.
Canone di locazione mensile 1.550 euro. 
Spese di condominio mensili 300 euro. 
Rif. 2015. 
www.immobiliarecartesio.it",105,0 m²,Abitazione,1,105,0 m²,100 %,Principale,105,0 m²,TRUE,NA,NA,NA,NA,"3","1550","105","Trilocale via Sansovino 3, Milano"
"73","82974559",45.4492,9.16390,"via elia lombardini 2","300","1950","8° piano, con ascensore","Appartamento","2 camere da letto, 1 bagno, cucina abitabile",NA,"Buono / Abitabile","Centralizzato, a pavimento","Autonomo, freddo/caldo",2020-10-24,NA,"- - cancello elettrico- - - fibra ottica- - - porta blindata- - - esposizione esterna- - - balcone- - - portiere mezza giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / pvc- -","15","MAPI CASE","G 337,10 kWh/m² anno","Affitto, 4+4",NA,"8 piani",NA,"MM Porta Genova, via Elia Lombardini.
In stabile signorile con servizio di portineria, ascensore e riscaldamento centralizzato, proponiamo in locazione ampio bilocale arredato a nuovo, mq. 70 ca., composto da: ingresso, due camere matrimoniali, di cui una con balcone, cucina abitabile e bagno.
Silenzioso e luminoso ultimo piano.
Porta blindata, aria condizionata.
Solo condivisioni tra studenti. Posizione strategica per le Università IULM, Cattolica, NABA e Bocconi.
Canone mensile € 1.100 + spese condominiali € 300 mensili, riscaldamento compreso.
Libero da subito.
Da non perdere!",70,0 m²,Abitazione,8,70,0 m²,100 %,Principale,70,0 m²,TRUE,NA,NA,NA,NA,"2","1100","70","Bilocale via Elia Lombardini 2, Milano"
"74","83021709",45.4951,9.20460,"via cardinale giovanni cagliero C.A.","150","1960","3° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-10-01,NA,"- - cancello elettrico- - - videocitofono- - - porta blindata- - - esposizione interna- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - cantina- - - giardino comune- - - infissi esterni in doppio vetro / metallo- -","16","Gabetti - Milano - Agenzia Gioia ","E 153,40 kWh/m² anno","Affitto, 4+4",NA,"8 piani",NA,"Rif. LO99 - Via Cagliero – In contesto condominiale signorile dotato di ascensore e servizio di portineria tutta la giornata proponiamo in locazione ottimo bilocale ristrutturato e completamente arredato così composto: ingresso su soggiorno con cucina a vista, camera matrimoniale, bagno, ripostiglio/lavanderia, balcone, cantina,. Tutti i locali affacciano su un’ampia balconata esposta su interno cortile. L’appartamento è molto silenzioso, luminoso e condizionato. Immediatamente disponibile - APE Classe E – IPE 153,4kWh/m2a - Gabetti - 02.670.77.466",55,0 m²,Abitazione,3,55,0 m²,100 %,Principale,55,0 m²,TRUE,NA,NA,NA,NA,"2","1100","55","Bilocale via Cardinale Giovanni Cagliero, Milano"
"75","82683403",45.4824,9.18510,"via nino bonnet 6","150","1970","3° piano, con ascensore","Appartamento","1 camera da letto, 1 bagno, cucina abitabile",NA,"Buono / Abitabile","Centralizzato, a radiatori, alimentato a metano",NA,2020-10-07,NA,"- - cancello elettrico- - - fibra ottica- - - esposizione interna- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / metallo- -","10","YOUR HOME - Real Estate","G = 175 kWh/m² anno","Affitto, Transitorio",NA,"8 piani",NA,"La YOUR HOME - Real Estate, propone in locazione a Milano, Via Nino Bonnet, ampio monolocale di 45 mq composto da ingresso, cucina abitabile con balcone, camera da letto matrimoniale con balcone e finestra e bagno finestrato. L'appartamento si trova all'interno di uno stabile in ottime condizioni di manutenzione, con servizio di ascensore e portierato. L'immobile viene consegnato completo di arredo. La zona in cui insiste l'appartamento è servita da tutti i principali servizi di trasporto pubblico, tra i quali la fermata metropolitana di GARIBALDI M5 e La Stazione FS GARIBALDI. L'immobile sarà disponibile FINE NOVEMBRE 2020.",45,0 m²,Abitazione,3,45,0 m²,100 %,Principale,45,0 m²,TRUE,NA,NA,NA,NA,"1","800","45","Monolocale via Nino Bonnet 6, Milano"
"76","83816492",45.4866,9.15850,"corso sempione 94","120","2006","6° piano, con ascensore, con accesso disabili","Appartamento","1 camera da letto, 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Autonomo, a pavimento, alimentato a metano","Autonomo, freddo/caldo",2020-11-06,NA,"- - cancello elettrico- - - fibra ottica- - - videocitofono- - - porta blindata- - - esposizione esterna- - - armadio a muro- - - terrazza- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / legno- -","17","SARPI - Agenzia 27","D 87,90 kWh/m² anno","Affitto, Transitorio",NA,"6 piani",NA,"Zona residenziale con servizi commerciali per ogni necessità, con aree di verde pubblico curate, mezzi di pubblico trasporto comodi per il centro città. In stabile signorile di recente ristrutturazione, con ascensore, proponiamo grazioso Monolocale composto da ingresso, soggiorno/notte con cucina a vista, bagno e panoramico terrazzo al piano di circa 25mq. L'appartamento è finemente rifinito, parquet, infissi in legno con doppio vetro, climatizzato e molto luminoso. Completamente arredato, con arredo in ottimo stato d'uso.",45,0 m²,Abitazione,6,45,0 m²,100 %,Principale,45,0 m²,TRUE,NA,NA,NA,NA,"1","850","45","Monolocale corso Sempione 94, Milano"
"77","83754049",45.4751,9.18622,"via palermo 1","125","1920","5° piano, con ascensore","Appartamento","4 (3 camere da letto, 1 altro), 2 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano","Autonomo, freddo",2020-11-06,NA,"- - idromassaggio- - - mansarda- - - fibra ottica- - - porta blindata- - - reception- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - infissi esterni in doppio vetro / legno- - - esposizione doppia- -","20","Skyline RE Milano","F 170,00 kWh/m² anno","Affitto, 4+4",NA,"5 piani",NA,"Rif: BRERA HOUSE - OK CONTRATTO SOCIETA' CUCINA ARREDATA TERMOAUTONOMO, CLIMATIZZATO. Brera, cuore del centro storico di Milano, all'interno di uno stabile d’epoca dei primi del ‘900 con servizio di portineria ed ascensore proponiamo un appartamento in ottime condizioni interne al quinto ed ultimo piano. L’ingresso ci conduce direttamente alla zona living della casa composta da salone, sala da pranzo e cucina abitabile separata. 
Il disimpegno conduce alla zona notte composta da tre camere da letto e doppi servizi.
La pavimentazione è in parquet in tutta la casa, ceramica nei servizi. Infissi in legno doppio vetro, riscaldamento autonomo, climatizzato, travi a vista.
Di particolare nota sia la luce, che si irradia in ogni ambiente della casa grazie alle grandi finestre e porte – finestre, che la vista, da un lato infatti possiamo vedere il nuovo e moderno Skyline di Porta Nuova Garibaldi, dall’altro l’antica ed affascinante Basilica di San Simpliciano.
Brera è il quartiere più elegante e visitato della città, con una identità molto chiara: palcoscenico ideale per il design e l'arte nelle loro diverse forme e manifestazioni. Proprio in Brera hanno sede alcuni tra i palazzi storici più prestigiosi, ospita tra le vie della “vecchia Milano” più di 80 design store permanenti, botteghe artigiane, gallerie d’arte, negozi, musei, l’Accademia di Belle Arti, la Pinacoteca, oltre a centri di divulgazione culturale e artistica.",130,0 m²,Abitazione,5,130,0 m²,100 %,Principale,130,0 m²,TRUE,NA,NA,NA,NA,"4","2625","130","Quadrilocale via PALERMO 1, Milano"
"78","83084323",45.4751,9.18620,"via palermo 1","500","1920","1°, con ascensore","Appartamento","5 (3 camere da letto, 2 altri), 2 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano",NA,2020-11-04,NA,"- - cancello elettrico- - - fibra ottica- - - videocitofono- - - porta blindata- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - infissi esterni in vetro / legno- - - esposizione doppia- -","20","Skyline RE Milano","G 185,00 kWh/m² anno","Affitto, 4+4",NA,"5 piani",NA,"Rif: PALERMO HOUSE - OK CONTRATTO SOCIETÀ. APPARTAMENTO VUOTO. LIBERO 01/12. All’interno di un prestigioso palazzo d’epoca ubicato nel cuore dell’affascinante zona Brera, proponiamo una splendida residenza di mq 170 circa posta al secondo piano. L’appartamento è caratterizzato dal recupero di elementi d’epoca uniti a note in stile contemporaneo. Entrando veniamo conquistati dall’ampiezza della zona giorno composta da un ampio disimpegno, anima della casa che ci accompagna nel salone doppio di rappresentanza diviso dalla sala da pranzo grazie ad un’apertura ad arco che collega i due ambienti. La cucina è abitabile dotata di un comodo balconcino è affacciata sulla corte interna dell’edificio, mentre la zona notte si compone di tre camere da letto ed un bagno padronale. All'ingresso dell’appartamento un piccolo e caratteristico bagno è dedicato agli ospiti. Di particolare nota sono le finiture di elevato standard che hanno mantenuto inalterato il fascino della residenza d’epoca, come i parquet originali, gli infissi in legno con doppio vetro che mantengono le caratteristiche delle antiche finestre. L’elevato standard in materia di comfort e rifiniture fa di questa residenza, l’abitazione ideale per una famiglia esigente alla ricerca di grandi spazi e comfort. Brera è da sempre centro dello sviluppo commerciale, artistico e culturale della città, ospita tra le vie della “vecchia Milano” più di 80 design store permanenti, botteghe artigiane, gallerie d’arte, negozi, musei, l’Accademia di Belle Arti, la Pinacoteca, oltre a centri di divulgazione culturale e artistica. È il quartiere più elegante e visitato della città, con una identità molto chiara: palcoscenico ideale per il design e l'arte nelle loro diverse forme e manifestazioni come il fuori salone Milano Design Week che fa di Milano capitale mondiale del design.",170,0 m²,c("Abitazione", "Balcone"),c("1", "1"),c("169,0 m²", "2,0 m²"),c("100 %", "50 %"),c("Principale", "Principale"),c("169,0 m²", "1,0 m²"),TRUE,NA,NA,NA,NA,"5","3200","170","Appartamento via PALERMO 1, Milano"
"79","83486379",45.4749,9.18691,"via solferino  11","175","2003","5°, con ascensore","Appartamento","5 (3 camere da letto, 2 altri), 2 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano","Autonomo, freddo/caldo",2020-11-03,NA,"- - idromassaggio- - - mansarda- - - fibra ottica- - - videocitofono- - - porta blindata- - - terrazza- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - infissi esterni in doppio vetro / legno- - - esposizione doppia- -","20","Skyline RE Milano","F 170,00 kWh/m² anno","Affitto, 4+4",NA,"5 piani",NA,"Rif: SOLFERINO HOUSE - OK CONTRATTO SOCIETA'. MANSARDA PARZIALMENTE ARREDATA. Brera, all'interno di uno stabile d’epoca dei primi del ‘900 con servizio di portineria proponiamo un appartamento - mansarda di recente realizzazione posto all'ultimo piano di circa mq 190. L’appartamento si compone di un ingresso diretto sul salone con attiguo studio, cucina abitabile arredata, zona lavanderia posta sulla veranda coperta collegata alla cucina. La zona notte si compone di tre camere da letto di cui una “master room” affacciata su di un gradevole terrazzo con una bellissima vista sulla basilica di San Simpliciano ed il Castello Sforzesco, doppi servizi ed un secondo piccolo terrazzino.
La pavimentazione è in parquet sia nel salone che nella zona notte, ceramica nei servizi, travi in legno a vista originali; gli infissi sono in legno con doppi vetri, riscaldamento autonomo, aria condizionata. Di particolare nota, sia la luminosità grazie alle ampie finestre che la tranquillità.
Brera è il quartiere più elegante e visitato della città, con una identità molto chiara: palcoscenico ideale per il design e l'arte nelle loro diverse forme e manifestazioni come il fuori salone Milano Design Week per consolidare il ruolo di Milano come capitale mondiale del design. Da sempre è centro dello sviluppo commerciale, artistico e culturale della città, in Brera hanno sede alcuni tra i palazzi storici più prestigiosi, ospita tra le vie della “vecchia Milano” più di 80 design store permanenti, botteghe artigiane, gallerie d’arte, negozi, musei, l’Accademia di Belle Arti, la Pinacoteca, oltre a centri di divulgazione culturale e artistica.",195,0 m²,c("Abitazione", "Terrazzo", "Terrazzo"),c("5", "5", "5"),c("183,0 m²", "18,0 m²", "6,0 m²"),c("100 %", "50 %", "50 %"),c("Principale", "Principale", "Principale"),c("183,0 m²", "9,0 m²", "3,0 m²"),TRUE,NA,NA,NA,NA,"5","3250","195","Appartamento via SOLFERINO  11, Milano"
"80","82698627",45.4528,9.20420,"via botta 8,","70","1940","4° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura",NA,"Buono / Abitabile","Autonomo, a radiatori, alimentato a metano","Autonomo, freddo",2020-11-06,NA,"- - fibra ottica- - - porta blindata- - - esposizione interna- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / legno- -","20","Sigest S.p.A.","G 316,55 kWh/m² anno","Affitto, 4+4",NA,"4 piani",NA,"Inserito in un caratteristico stabile dei primi Novecento, con servizio di portineria intera giornata, proponiamo al piano quarto ed ultimo, un grazioso appartamento di due locali appena ristrutturato e completamente arredato. L’appartamento si compone di ingresso, zona giorno con cucina a vista, grande camera da letto matrimoniale e servizio. Dotato di aria condizionata e riscaldamento autonomo.
Via Botta si trova a pochi passi da Porta Romana, centrale quartiere ricco di servizi e attività commerciali, posizione ottimamente collegata con il centro cittadino, le Università e la Fondazione Prada. Le linee 9, 16, 62 e 65, oltreché la vicina fermata metropolitana M3, sono comodamente raggiungibili a piedi.",50,0 m²,Abitazione,4,50,0 m²,100 %,Principale,50,0 m²,TRUE,NA,NA,NA,NA,"2","980","50","Bilocale via Botta, 8, Milano"
"81","81868428",45.4969,9.18530,"via luigi federico menabrea 33","100","1900","Piano rialzato","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a gpl","Autonomo, freddo/caldo",2020-10-17,NA,"- - cancello elettrico- - - fibra ottica- - - porta blindata- - - esposizione interna- - - armadio a muro- - - portiere mezza giornata- - - impianto tv centralizzato- - - arredato- - - giardino comune- - - infissi esterni in doppio vetro / pvc- -","13","YOUR HOME - Real Estate","G = 175 kWh/m² anno","Affitto, Transitorio",NA,"5 piani",NA,"La YOUR HOME - Real Estate, propone in locazione a Milano, in Via Menabrea, grazioso bilocale in ottime condizioni interne. L'appartamento è composto da una zona giorno con cucina a vista e 2 ampie finestre con affaccio riservato, nel cortile interno dello stabile. La zona notte, soppalcata, è composta da un letto matrimoniale, ripostiglio e cabina armadio. L'immobile viene consegnato in ottime condizioni di manutenzione e completa di arredo su misura. Completa la proprietà un bagno con box doccia e lavatrice. Sono presenti: 
riscaldamento centralizzato, aria condizionata, zanzariere e porta blindata. L'appartamento insiste all'interno di un palazzo d'epoca con corte interna e servizio di portierato. L'esposizione interna garantisce tranquillità e riservatezza. Possibilità di posto bici, moto e auto, in area condominiale. 100 metri dalla fermata metropolitana M3 Maciachini e dalle fermate dei tram 2 e 4, diretti in Centro Città. 10 minuti a piedi da Via Borsieri, Zona Isola.",45,0 m²,c("Abitazione", "Soppalco"),c("Piano Rialzato", "Piano Rialzato"),c("32,0 m²", "13,0 m²"),c("100 %", "100 %"),c("Principale", "Principale"),c("32,0 m²", "13,0 m²"),TRUE,NA,NA,NA,NA,"2","900","45","Bilocale via Luigi Federico Menabrea 33, Milano"
"82","83740439",45.4721,9.14990,"via gaetano previati C.A.","110","1900","2° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina semi abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano",NA,2020-11-03,NA,"- - fibra ottica- - - porta blindata- - - esposizione esterna- - - balcone- - - impianto tv centralizzato- - - parzialmente arredato- - - cantina- - - giardino comune- - - infissi esterni in doppio vetro / legno- -","13","FIRST ONE MILANO REAL ESTATE","F 170,57 kWh/m² anno","Affitto, 4+4",NA,"5 piani",NA,"In una via silenziosa e a senso unico di marcia , First One Milano propone , In elegante palazzo d’epoca stile liberty con ascensore e no servizio di portineria, proponiamo in locazione ristrutturato e spazioso bilocale posto al piano 2° di circa 70 mq circa e composto da ingresso, grande soggiorno, cucina separata completamente arredata, disimpegno, una camera da letto, un bagno finestrato con vasca / doccia .
Pavimento parquet in rovere spazzolato a listoni in ottime condizioni, bagno in gres porcellanato, infissi nuovi in legno sbiancato con doppi vetri e persiane scorrevoli, porta blindata, riscaldamento centralizzato con le valvole termostatiche per la regolazione del consumo.
L’appartamento è biesposto e risulta silenzioso.
L’immobile viene completato con la presenza di una cantina.
Possibilità di affittare posto moto all’interno dello stabile.
Immediata vicinanza alla metropolitana di Amendola Fiera ed all’Esselunga di Via Monterosa, la zona offre tutte le attività / servizi commerciali di prima necessità.
Possibilità di acquistare i mobili esistenti nell'immobile dell’attuale conduttore .
Canone richiesto annuo 15.000€ + Spese condominiali annue 1.300€",70,0 m²,Abitazione,2,70,0 m²,100 %,Principale,70,0 m²,TRUE,NA,NA,NA,NA,"2","1250","70","Bilocale via Gaetano Previati, Milano"
"83","55436774",45.4691,9.18690,"via dellorso, C.A.","300","1900","2° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Centralizzato, a pavimento, alimentato a metano","Autonomo, freddo/caldo",2020-10-21,NA,"- - cancello elettrico- - - fibra ottica- - - videocitofono- - - impianto di allarme- - - porta blindata- - - esposizione esterna- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / legno- -","15","YOUR HOME - Real Estate","F = 175 kWh/m² anno","Affitto, Transitorio",NA,"6 piani",NA,"La YOUR HOME propone in Locazione a Milano, in Via Dell'Orso, ampio bilocale disposto su 2 livelli e composto internamente da ingresso nella zona zona giorno con salone doppio e cucina. Una scala interna ci conduce alla zona notte soppalcata con camera da letto e bagno. L’appartamento, situato in stabile d'epoca signorile, è collocato ad un secondo piano, servito da doppio ascensore. Lo stabile è completo di servizio di portineria. La richiesta del canone di 1000 euro non è comprensiva delle spese condominiali, le quali ammontano a 300 euro e sono comprensive di riscaldamento, aria condizionata, acqua e depurazione dell'aria.",60,0 m²,Altro,2,60,0 m²,100 %,Principale,60,0 m²,TRUE,NA,NA,NA,NA,"2","1000","60","Bilocale via dell'Orso, Milano"
"84","83100267",45.4689,9.18410,"via cusani 10","300","1970","3° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina cucinotto",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori","Autonomo, freddo",2020-10-20,NA,"- - cancello elettrico- - - porta blindata- - - esposizione interna- - - armadio a muro- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - cantina- - - infissi esterni in doppio vetro / legno- -","18","Duomo Case srl","E 128,07 kWh/m² anno","Affitto, 4+4",NA,"6 piani",NA,"Via Cusani/Brera in contesto moderno e signorile al 3° piano ampio ed elegante appartamento bilocale di mq 78 con affaccio interno luminoso e silenzioso - arredato e corredato con la seguente disposizione: l'ingresso diretto nel living con balconata, cucinotto finestrato e con porta a scomparsa Balcone con 2° uscita. Disimpegno con armadiatura attrezzata e lavanderia, ampia camera da letto matrimoniale, elegante bagno finestrato. Servizi condominiali: riscaldamento centralizzato, aria condizionata autonoma, portineria full time, cantina. Dettagli: arredi chiari eleganti, pavimenti in parquet, rifiniture ed accessori accurati.
Zona: nel cuore di Brera a 2 passi dal Castello Sforzesco - vicinanze parcheggio privato - mm Cairoli
Canone mensile € 2.000 oltre € 300 di spese condominiali. 
Per info: 0236736191 / 333 3463300 / 335 8310837 info@duomocase.it Consultate il nostro sito: www.duomocase.it
Le informazioni e i dati qui riportati hanno valore puramente indicativo e non hanno valore contrattuale.",78,0 m²,Abitazione,3,78,0 m²,100 %,Principale,78,0 m²,TRUE,NA,NA,NA,NA,"2","2000","78","Bilocale via Cusani 10, Milano"
"85","83747295",45.4825,9.20910,"via benedetto marcello 89","250","1920","4° piano, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 2 bagni, cucina a vista",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori","Autonomo, freddo",2020-11-03,NA,"- - cancello elettrico- - - fibra ottica- - - porta blindata- - - esposizione interna- - - armadio a muro- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - infissi esterni in doppio vetro / legno- -","19","Duomo Case srl","E 138,36 kWh/m² anno","Affitto, 4+4",NA,"4 piani",NA,"Benedetto Marcello/C.so Buenos Aires in contesto epoca signorile con portineria full time e ascensore proponiamo ampio trilocale ristrutturato semi arredato nuovo 103 mq 4° ed ultimo piano - luminoso e silenzioso - composto da soggiorno con cucina a vista arredata, disimpegno, ampia camera matrimoniale padronale con bagno interno finestrato, seconda camera matrimoniale e bagno con doccia. Dettagli: pavimento in parquet a spina di pesce, soffitti alti, condizionamento autonomo, riscaldamento e acqua calda centralizzati. Fornitura arredo cucina su misura completa di elettrodomestici e vano lavasciuga. Armadiature.
Ottima posizione vicinanze mm Lima Porta Venezia - Stazione Centrale.
Canone mensile € 1.600 oltre € 250 di spese condominiali salvo conguaglio.
Per info: 335 8310837 - 02 36736191 info@duomocase.it Consultate il nostro sito: www.duomocase.it
Le informazioni e i dati qui riportati hanno valore puramente indicativo e non hanno valore contrattuale.",103,0 m²,Abitazione,4,103,0 m²,100 %,Principale,103,0 m²,TRUE,NA,NA,NA,NA,"3","1600","103","Trilocale via Benedetto Marcello 89, Milano"
"86","83369171",45.4658,9.18150,"via meravigli 16","333","1950","2° piano, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 2 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-10-16,NA,"- - cancello elettrico- - - fibra ottica- - - porta blindata- - - esposizione interna- - - armadio a muro- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - cantina- - - infissi esterni in doppio vetro / pvc- -","20","Duomo Case srl","G 187,12 kWh/m² anno","Affitto, 4+4",NA,"5 piani",NA,"Meravigli/Duomo/Magenta. Elegante e luminoso in ottimo stato totalmente ristrutturato trilocale mq. 98 arredato e corredato. Palazzo anni 50 con custode. Composto da: ingresso, soggiorno con balconcino, cucina chiusa da una porta scorrevole, anticamera con 2 bagni (1 con vasca e 1 con una comoda doccia), camera matrimoniale con ampio armadio a muro, camera singola con scrivania, divano letto matrimoniale a estrazione, guardaroba. Dettagli: Finestre con doppia tenda, tapparelle elettriche, posto bici, possibilità di carico e scarico sotto casa. Portineria intera giornata. Cantina. 
Servizi: riscaldamento centralizzato, aria condizionata autonoma, 
Ottima posizione a pochi passi dal Duomo comodo per raggiungere Brera /Castello Sforzesco.
Canone mensile € 2.500 oltre € 333 di spese condominiali. Possibilità contratto società.
Per info: 02 36736191 - 333 3463300 info@duomocase.it Consultate il nostro sito: www.duomocase.it
Le informazioni non sono vincolanti a livello contrattuale in quanto potrebbero subire variazioni.",98,0 m²,Abitazione,2,98,0 m²,100 %,Principale,98,0 m²,TRUE,NA,NA,NA,NA,"3","2500","98","Trilocale via Meravigli 16, Milano"
